Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
tes,IE 10.0,,2018-10-11 09:32:11,2018-10-11 09:33:29,1m - 18.018s,FAILED
,,,,,,
Test Cases/TC_MOBILE_LOGIN,IE 10.0,,2018-10-11 09:32:12,2018-10-11 09:32:19,7.393s,PASSED
openBrowser,IE 10.0,,2018-10-11 09:32:12,2018-10-11 09:32:17,5.227s,PASSED
setText,IE 10.0,,2018-10-11 09:32:17,2018-10-11 09:32:18,0.415s,PASSED
setText,IE 10.0,,2018-10-11 09:32:18,2018-10-11 09:32:18,0.191s,PASSED
click,IE 10.0,,2018-10-11 09:32:18,2018-10-11 09:32:19,1.146s,PASSED
,,,,,,
Test Cases/TC_PDP_digital,IE 10.0,,2018-10-11 09:32:19,2018-10-11 09:33:29,1m - 10.138s,FAILED
navigateToUrl,IE 10.0,,2018-10-11 09:32:19,2018-10-11 09:32:23,3.865s,PASSED
waitForElementClickable,IE 10.0,,2018-10-11 09:32:23,2018-10-11 09:32:24,0.228s,PASSED
click,IE 10.0,,2018-10-11 09:32:24,2018-10-11 09:32:24,0.349s,PASSED
waitForElementPresent,IE 10.0,,2018-10-11 09:32:24,2018-10-11 09:32:56,32.402s,PASSED
click,IE 10.0,,2018-10-11 09:32:56,2018-10-11 09:33:29,32.867s,FAILED
