Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
tes,Chrome 65.0.3302.0,,2018-10-10 14:49:45,2018-10-10 14:51:01,1m - 16.504s,FAILED
,,,,,,
Test Cases/TC_MOBILE_LOGIN,Chrome 65.0.3302.0,,2018-10-10 14:49:45,2018-10-10 14:49:52,7.075s,PASSED
openBrowser,Chrome 65.0.3302.0,,2018-10-10 14:49:46,2018-10-10 14:49:51,5.094s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-10 14:49:51,2018-10-10 14:49:51,0.271s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-10 14:49:51,2018-10-10 14:49:51,0.272s,PASSED
click,Chrome 65.0.3302.0,,2018-10-10 14:49:51,2018-10-10 14:49:52,1.079s,PASSED
,,,,,,
Test Cases/TC_PDP_digital,Chrome 65.0.3302.0,,2018-10-10 14:49:52,2018-10-10 14:51:01,1m - 8.097s,FAILED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-10 14:49:53,2018-10-10 14:49:56,3.228s,PASSED
waitForElementClickable,Chrome 65.0.3302.0,,2018-10-10 14:49:56,2018-10-10 14:50:28,31.813s,PASSED
click,Chrome 65.0.3302.0,,2018-10-10 14:50:28,2018-10-10 14:51:01,32.738s,FAILED
