Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
tes,Chrome 65.0.3302.0,,2018-10-11 09:22:46,2018-10-11 09:23:01,15.134s,FAILED
,,,,,,
Test Cases/TC_MOBILE_LOGIN,Chrome 65.0.3302.0,,2018-10-11 09:22:47,2018-10-11 09:22:56,9.220s,PASSED
openBrowser,Chrome 65.0.3302.0,,2018-10-11 09:22:47,2018-10-11 09:22:54,6.930s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 09:22:54,2018-10-11 09:22:55,0.440s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 09:22:55,2018-10-11 09:22:55,0.250s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 09:22:55,2018-10-11 09:22:56,1.153s,PASSED
,,,,,,
Test Cases/TC_PDP_digital,Chrome 65.0.3302.0,,2018-10-11 09:22:56,2018-10-11 09:23:01,5.348s,FAILED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-11 09:22:57,2018-10-11 09:23:00,3.150s,PASSED
waitForElementClickable,Chrome 65.0.3302.0,,2018-10-11 09:23:00,2018-10-11 09:23:00,0.149s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 09:23:00,2018-10-11 09:23:01,1.400s,FAILED
