Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
tes,Chrome 65.0.3302.0,,2018-10-10 14:52:36,2018-10-10 14:53:51,1m - 14.603s,FAILED
,,,,,,
Test Cases/TC_MOBILE_LOGIN,Chrome 65.0.3302.0,,2018-10-10 14:52:37,2018-10-10 14:52:44,7.041s,PASSED
openBrowser,Chrome 65.0.3302.0,,2018-10-10 14:52:37,2018-10-10 14:52:42,5.268s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-10 14:52:42,2018-10-10 14:52:43,0.264s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-10 14:52:43,2018-10-10 14:52:43,0.181s,PASSED
click,Chrome 65.0.3302.0,,2018-10-10 14:52:43,2018-10-10 14:52:44,1.001s,PASSED
,,,,,,
Test Cases/TC_PDP_digital,Chrome 65.0.3302.0,,2018-10-10 14:52:44,2018-10-10 14:53:50,1m - 6.352s,FAILED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-10 14:52:44,2018-10-10 14:52:45,1.115s,PASSED
waitForElementClickable,Chrome 65.0.3302.0,,2018-10-10 14:52:45,2018-10-10 14:53:18,32.263s,PASSED
click,Chrome 65.0.3302.0,,2018-10-10 14:53:18,2018-10-10 14:53:50,32.623s,FAILED
